"nrounds","max_depth","eta","gamma","min_child_weight","subsample","colsample_bytree","scale_pos_weight","Accuracy"
50,6,0.1,0,3,0.4,0.6,1,0.55
50,9,0.01,0,5,0.4,0.6,1,0.55
250,6,0.1,0,5,0.4,0.6,1,0.55
200,3,0.1,0,1,0.8,0.6,1,0.55
50,9,0.05,0,5,0.8,0.6,1,0.55
200,6,0.01,0,1,0.4,0.8,1,0.55
250,6,0.01,0,1,0.4,0.8,1,0.55
50,9,0.05,0,3,0.4,0.8,1,0.55
200,3,0.1,0,3,0.4,0.8,1,0.55
50,6,0.1,0,3,0.4,0.8,1,0.55
200,6,0.1,0,3,0.4,0.8,1,0.55
50,6,0.1,0,1,0.8,0.8,1,0.55
200,9,0.1,0,3,0.8,0.8,1,0.55
200,9,0.1,0,5,0.8,0.8,1,0.55
250,9,0.1,0,5,0.8,0.8,1,0.55
50,9,0.01,0,1,0.4,1,1,0.55
50,3,0.05,0,1,0.4,1,1,0.55
250,6,0.05,0,1,0.4,1,1,0.55
250,3,0.1,0,1,0.4,1,1,0.55
150,6,0.05,0,3,0.4,1,1,0.55
200,6,0.1,0,3,0.4,1,1,0.55
50,9,0.1,0,3,0.4,1,1,0.55
250,9,0.1,0,3,0.4,1,1,0.55
50,3,0.1,0,5,0.4,1,1,0.55
150,6,0.1,0,5,0.4,1,1,0.55
50,6,0.1,0,1,0.8,1,1,0.55
50,9,0.1,0,1,0.8,1,1,0.55
150,9,0.01,0,3,0.8,1,1,0.55
150,9,0.05,0,3,0.8,1,1,0.55
200,9,0.05,0,3,0.8,1,1,0.55
250,9,0.05,0,3,0.8,1,1,0.55
50,9,0.1,0,5,0.8,1,1,0.55
150,9,0.1,0,5,0.8,1,1,0.55
250,9,0.1,0,5,0.8,1,1,0.55
150,6,0.01,0.25,1,0.4,0.6,1,0.55
200,6,0.01,0.25,1,0.4,0.6,1,0.55
250,6,0.01,0.25,1,0.4,0.6,1,0.55
50,9,0.01,0.25,1,0.4,0.6,1,0.55
200,6,0.05,0.25,1,0.4,0.6,1,0.55
150,9,0.05,0.25,1,0.4,0.6,1,0.55
50,3,0.1,0.25,1,0.4,0.6,1,0.55
150,9,0.05,0.25,3,0.4,0.6,1,0.55
250,9,0.05,0.25,3,0.4,0.6,1,0.55
50,9,0.1,0.25,5,0.4,0.6,1,0.55
200,6,0.1,0.25,1,0.8,0.6,1,0.55
50,9,0.1,0.25,1,0.8,0.6,1,0.55
50,6,0.05,0.25,5,0.8,0.6,1,0.55
150,6,0.05,0.25,5,0.8,0.6,1,0.55
200,9,0.05,0.25,1,0.4,0.8,1,0.55
250,9,0.1,0.25,1,0.4,0.8,1,0.55
50,9,0.05,0.25,3,0.4,0.8,1,0.55
250,9,0.05,0.25,3,0.4,0.8,1,0.55
200,3,0.1,0.25,3,0.4,0.8,1,0.55
200,6,0.05,0.25,1,0.8,0.8,1,0.55
50,9,0.1,0.25,1,0.8,0.8,1,0.55
200,9,0.1,0.25,1,0.8,0.8,1,0.55
250,6,0.05,0.25,5,0.8,0.8,1,0.55
50,3,0.05,0.25,1,0.4,1,1,0.55
150,9,0.05,0.25,3,0.4,1,1,0.55
200,9,0.05,0.25,3,0.4,1,1,0.55
150,9,0.01,0.25,5,0.4,1,1,0.55
150,9,0.05,0.25,5,0.4,1,1,0.55
250,9,0.05,0.25,5,0.4,1,1,0.55
50,3,0.1,0.25,5,0.4,1,1,0.55
150,6,0.05,0.25,1,0.8,1,1,0.55
50,9,0.01,0.25,3,0.8,1,1,0.55
50,9,0.1,0.25,3,0.8,1,1,0.55
250,6,0.01,1,1,0.4,0.6,1,0.55
250,9,0.01,1,1,0.4,0.6,1,0.55
50,3,0.1,1,1,0.4,0.6,1,0.55
50,6,0.01,1,3,0.4,0.6,1,0.55
150,6,0.1,1,3,0.4,0.6,1,0.55
150,6,0.05,1,5,0.4,0.6,1,0.55
50,3,0.1,1,5,0.4,0.6,1,0.55
50,6,0.1,1,5,0.4,0.6,1,0.55
50,6,0.1,1,5,0.8,0.6,1,0.55
250,6,0.01,1,1,0.4,0.8,1,0.55
250,6,0.1,1,1,0.4,0.8,1,0.55
250,9,0.05,1,3,0.4,0.8,1,0.55
50,6,0.05,1,5,0.4,0.8,1,0.55
50,9,0.1,1,5,0.8,0.8,1,0.55
50,3,0.05,1,1,0.4,1,1,0.55
50,9,0.05,1,1,0.4,1,1,0.55
250,9,0.01,1,3,0.4,1,1,0.55
200,3,0.1,1,3,0.4,1,1,0.55
150,6,0.1,1,3,0.4,1,1,0.55
200,6,0.1,1,3,0.4,1,1,0.55
50,3,0.1,1,5,0.4,1,1,0.55
200,3,0.1,1,5,0.4,1,1,0.55
150,6,0.1,0,1,0.4,0.6,0.75,0.54
150,6,0.1,0,3,0.4,0.6,0.75,0.54
150,9,0.1,0,3,0.4,0.6,0.75,0.54
200,9,0.1,0,3,0.4,0.6,0.75,0.54
200,9,0.1,0,5,0.4,0.6,0.75,0.54
200,3,0.1,0,1,0.4,0.8,0.75,0.54
250,3,0.1,0,1,0.4,0.8,0.75,0.54
200,3,0.1,0,5,0.4,0.8,0.75,0.54
200,6,0.1,0,5,0.4,0.8,0.75,0.54
50,9,0.05,0,1,0.8,0.8,0.75,0.54
250,9,0.1,0,1,0.8,0.8,0.75,0.54
50,9,0.01,0,3,0.8,0.8,0.75,0.54
250,9,0.1,0,3,0.8,0.8,0.75,0.54
50,9,0.01,0,5,0.8,0.8,0.75,0.54
150,9,0.01,0,5,0.8,0.8,0.75,0.54
250,3,0.05,0,5,0.8,0.8,0.75,0.54
200,9,0.1,0,5,0.8,0.8,0.75,0.54
200,3,0.01,0,1,0.4,1,0.75,0.54
250,3,0.01,0,1,0.4,1,0.75,0.54
150,3,0.05,0,1,0.4,1,0.75,0.54
50,6,0.01,0,3,0.4,1,0.75,0.54
250,6,0.05,0,3,0.4,1,0.75,0.54
150,3,0.1,0,3,0.4,1,0.75,0.54
150,6,0.1,0,3,0.4,1,0.75,0.54
200,6,0.01,0,5,0.4,1,0.75,0.54
250,6,0.1,0,5,0.4,1,0.75,0.54
150,3,0.01,0,3,0.8,1,0.75,0.54
200,3,0.1,0,3,0.8,1,0.75,0.54
50,3,0.05,0,5,0.8,1,0.75,0.54
250,9,0.1,0.25,1,0.4,0.6,0.75,0.54
250,6,0.1,0.25,3,0.4,0.6,0.75,0.54
200,9,0.1,0.25,5,0.4,0.6,0.75,0.54
250,3,0.1,0.25,1,0.8,0.6,0.75,0.54
150,6,0.1,0.25,1,0.8,0.6,0.75,0.54
50,9,0.1,0.25,3,0.8,0.6,0.75,0.54
150,9,0.1,0.25,3,0.8,0.6,0.75,0.54
250,9,0.05,0.25,1,0.4,0.8,0.75,0.54
200,3,0.1,0.25,1,0.4,0.8,0.75,0.54
250,3,0.1,0.25,1,0.4,0.8,0.75,0.54
250,6,0.1,0.25,1,0.4,0.8,0.75,0.54
150,6,0.1,0.25,3,0.4,0.8,0.75,0.54
150,9,0.1,0.25,3,0.4,0.8,0.75,0.54
200,9,0.1,0.25,3,0.4,0.8,0.75,0.54
150,9,0.05,0.25,5,0.4,0.8,0.75,0.54
200,3,0.1,0.25,5,0.4,0.8,0.75,0.54
250,6,0.1,0.25,5,0.4,0.8,0.75,0.54
200,6,0.05,0.25,1,0.8,0.8,0.75,0.54
200,9,0.1,0.25,1,0.8,0.8,0.75,0.54
50,9,0.01,0.25,3,0.8,0.8,0.75,0.54
250,3,0.05,0.25,5,0.8,0.8,0.75,0.54
200,3,0.01,0.25,1,0.4,1,0.75,0.54
250,3,0.01,0.25,1,0.4,1,0.75,0.54
50,9,0.01,0.25,1,0.4,1,0.75,0.54
150,3,0.05,0.25,1,0.4,1,0.75,0.54
250,9,0.1,0.25,1,0.4,1,0.75,0.54
50,6,0.01,0.25,3,0.4,1,0.75,0.54
150,6,0.01,0.25,3,0.4,1,0.75,0.54
50,9,0.01,0.25,3,0.4,1,0.75,0.54
250,6,0.05,0.25,3,0.4,1,0.75,0.54
150,3,0.1,0.25,3,0.4,1,0.75,0.54
250,6,0.1,0.25,5,0.4,1,0.75,0.54
50,6,0.05,0.25,1,0.8,1,0.75,0.54
150,3,0.01,0.25,3,0.8,1,0.75,0.54
200,3,0.1,0.25,3,0.8,1,0.75,0.54
50,6,0.1,0.25,3,0.8,1,0.75,0.54
200,6,0.1,0.25,3,0.8,1,0.75,0.54
50,3,0.05,0.25,5,0.8,1,0.75,0.54
50,6,0.01,1,1,0.4,0.6,0.75,0.54
150,6,0.05,1,3,0.4,0.6,0.75,0.54
150,9,0.1,1,3,0.4,0.6,0.75,0.54
250,6,0.1,1,5,0.4,0.6,0.75,0.54
50,9,0.05,1,5,0.8,0.6,0.75,0.54
50,9,0.1,1,5,0.8,0.6,0.75,0.54
150,3,0.1,1,5,0.4,0.8,0.75,0.54
150,6,0.1,1,5,0.4,0.8,0.75,0.54
200,3,0.01,1,1,0.4,1,0.75,0.54
150,6,0.01,1,1,0.4,1,0.75,0.54
150,9,0.01,1,1,0.4,1,0.75,0.54
50,9,0.1,1,1,0.4,1,0.75,0.54
250,9,0.1,1,1,0.4,1,0.75,0.54
50,6,0.01,1,3,0.4,1,0.75,0.54
200,3,0.05,1,3,0.4,1,0.75,0.54
250,6,0.05,1,3,0.4,1,0.75,0.54
150,3,0.1,1,3,0.4,1,0.75,0.54
200,3,0.1,1,3,0.4,1,0.75,0.54
50,6,0.01,1,5,0.4,1,0.75,0.54
250,9,0.05,1,5,0.4,1,0.75,0.54
50,6,0.1,1,5,0.4,1,0.75,0.54
150,3,0.01,1,3,0.8,1,0.75,0.54
50,3,0.05,1,5,0.8,1,0.75,0.54
50,6,0.01,0,1,0.4,0.6,1,0.54
50,9,0.01,0,1,0.4,0.6,1,0.54
50,9,0.1,0,1,0.4,0.6,1,0.54
200,9,0.1,0,1,0.4,0.6,1,0.54
50,6,0.01,0,3,0.4,0.6,1,0.54
200,6,0.01,0,3,0.4,0.6,1,0.54
250,6,0.01,0,3,0.4,0.6,1,0.54
50,9,0.01,0,3,0.4,0.6,1,0.54
150,9,0.1,0,3,0.4,0.6,1,0.54
200,6,0.1,0,5,0.4,0.6,1,0.54
150,6,0.1,0,3,0.8,0.6,1,0.54
50,9,0.1,0,5,0.8,0.6,1,0.54
150,9,0.01,0,1,0.4,0.8,1,0.54
250,9,0.01,0,1,0.4,0.8,1,0.54
150,9,0.05,0,1,0.4,0.8,1,0.54
250,9,0.05,0,1,0.4,0.8,1,0.54
150,6,0.1,0,1,0.4,0.8,1,0.54
250,9,0.1,0,1,0.4,0.8,1,0.54
250,6,0.1,0,1,0.8,0.8,1,0.54
200,9,0.1,0,1,0.4,1,1,0.54
250,9,0.1,0,1,0.4,1,1,0.54
150,3,0.05,0,3,0.4,1,1,0.54
250,6,0.1,0,3,0.4,1,1,0.54
250,6,0.1,0,5,0.4,1,1,0.54
250,9,0.1,0,5,0.4,1,1,0.54
150,9,0.1,0,1,0.8,1,1,0.54
200,9,0.1,0,1,0.8,1,1,0.54
200,3,0.1,0,3,0.8,1,1,0.54
200,6,0.1,0,5,0.8,1,1,0.54
200,9,0.1,0,5,0.8,1,1,0.54
50,6,0.01,0.25,1,0.4,0.6,1,0.54
50,6,0.01,0.25,3,0.4,0.6,1,0.54
150,6,0.05,0.25,3,0.4,0.6,1,0.54
200,6,0.05,0.25,3,0.4,0.6,1,0.54
50,6,0.1,0.25,3,0.4,0.6,1,0.54
50,9,0.05,0.25,5,0.4,0.6,1,0.54
150,6,0.1,0.25,1,0.8,0.6,1,0.54
250,6,0.1,0.25,1,0.8,0.6,1,0.54
250,6,0.1,0.25,3,0.8,0.6,1,0.54
250,6,0.05,0.25,1,0.4,0.8,1,0.54
250,6,0.05,0.25,3,0.8,0.8,1,0.54
150,6,0.1,0.25,5,0.8,0.8,1,0.54
200,6,0.05,0.25,1,0.4,1,1,0.54
250,6,0.05,0.25,1,0.4,1,1,0.54
150,3,0.05,0.25,3,0.4,1,1,0.54
200,6,0.05,0.25,1,0.8,1,1,0.54
50,9,0.05,0.25,1,0.8,1,1,0.54
200,9,0.1,0.25,3,0.8,1,1,0.54
150,6,0.01,1,1,0.4,0.6,1,0.54
50,9,0.01,1,1,0.4,0.6,1,0.54
50,9,0.05,1,1,0.4,0.6,1,0.54
250,9,0.05,1,1,0.4,0.6,1,0.54
250,9,0.1,1,1,0.4,0.6,1,0.54
50,9,0.01,1,3,0.4,0.6,1,0.54
150,9,0.05,1,3,0.4,0.6,1,0.54
200,6,0.1,1,3,0.4,0.6,1,0.54
200,9,0.1,1,3,0.4,0.6,1,0.54
50,9,0.01,1,5,0.4,0.6,1,0.54
200,6,0.1,1,5,0.8,0.6,1,0.54
200,6,0.01,1,1,0.4,0.8,1,0.54
150,9,0.05,1,3,0.4,0.8,1,0.54
250,3,0.1,1,3,0.4,0.8,1,0.54
200,6,0.1,1,3,0.4,0.8,1,0.54
150,6,0.1,1,1,0.8,0.8,1,0.54
200,6,0.1,1,1,0.8,0.8,1,0.54
250,6,0.1,1,1,0.8,0.8,1,0.54
200,9,0.1,1,3,0.8,0.8,1,0.54
250,9,0.1,1,5,0.8,0.8,1,0.54
150,9,0.01,1,1,0.4,1,1,0.54
50,9,0.05,1,5,0.4,1,1,0.54
200,9,0.05,1,5,0.4,1,1,0.54
50,6,0.1,1,5,0.4,1,1,0.54
50,9,0.01,1,3,0.8,1,1,0.54
200,9,0.1,0,1,0.4,0.6,0.75,0.53
150,9,0.05,0,3,0.4,0.6,0.75,0.53
250,6,0.05,0,1,0.4,0.8,0.75,0.53
150,3,0.1,0,5,0.4,0.8,0.75,0.53
150,6,0.1,0,1,0.8,0.8,0.75,0.53
150,3,0.01,0,1,0.4,1,0.75,0.53
250,6,0.1,0,1,0.4,1,0.75,0.53
150,6,0.01,0,3,0.4,1,0.75,0.53
250,3,0.1,0,3,0.4,1,0.75,0.53
250,6,0.1,0,3,0.4,1,0.75,0.53
50,6,0.01,0,5,0.4,1,0.75,0.53
150,6,0.01,0,5,0.4,1,0.75,0.53
50,3,0.05,0,1,0.8,1,0.75,0.53
50,3,0.05,0,3,0.8,1,0.75,0.53
200,9,0.1,0.25,3,0.4,0.6,0.75,0.53
200,6,0.1,0.25,3,0.8,0.6,0.75,0.53
250,6,0.1,0.25,3,0.8,0.6,0.75,0.53
200,9,0.1,0.25,5,0.8,0.6,0.75,0.53
150,9,0.1,0.25,1,0.4,0.8,0.75,0.53
150,6,0.05,0.25,3,0.4,0.8,0.75,0.53
250,9,0.1,0.25,3,0.4,0.8,0.75,0.53
150,3,0.1,0.25,5,0.4,0.8,0.75,0.53
50,9,0.05,0.25,3,0.8,0.8,0.75,0.53
150,9,0.1,0.25,3,0.8,0.8,0.75,0.53
200,9,0.1,0.25,3,0.8,0.8,0.75,0.53
150,3,0.01,0.25,1,0.4,1,0.75,0.53
250,9,0.05,0.25,1,0.4,1,0.75,0.53
200,9,0.1,0.25,1,0.4,1,0.75,0.53
200,6,0.01,0.25,3,0.4,1,0.75,0.53
50,6,0.01,0.25,5,0.4,1,0.75,0.53
150,6,0.01,0.25,5,0.4,1,0.75,0.53
50,3,0.05,0.25,1,0.8,1,0.75,0.53
50,9,0.05,0.25,1,0.8,1,0.75,0.53
50,6,0.01,0.25,3,0.8,1,0.75,0.53
50,3,0.05,0.25,3,0.8,1,0.75,0.53
50,9,0.1,1,1,0.4,0.6,0.75,0.53
50,6,0.05,1,1,0.8,0.6,0.75,0.53
200,9,0.1,1,5,0.8,0.6,0.75,0.53
150,3,0.1,1,1,0.4,0.8,0.75,0.53
250,6,0.1,1,5,0.4,0.8,0.75,0.53
50,6,0.1,1,3,0.8,0.8,0.75,0.53
150,6,0.1,1,3,0.8,0.8,0.75,0.53
150,3,0.01,1,1,0.4,1,0.75,0.53
150,9,0.05,1,1,0.4,1,0.75,0.53
150,6,0.1,1,1,0.4,1,0.75,0.53
150,9,0.1,1,1,0.4,1,0.75,0.53
200,9,0.1,1,1,0.4,1,0.75,0.53
50,3,0.05,1,3,0.4,1,0.75,0.53
50,3,0.1,1,3,0.4,1,0.75,0.53
150,6,0.01,1,5,0.4,1,0.75,0.53
200,6,0.01,1,5,0.4,1,0.75,0.53
200,6,0.1,1,5,0.4,1,0.75,0.53
50,3,0.05,1,1,0.8,1,0.75,0.53
50,3,0.05,1,3,0.8,1,0.75,0.53
150,9,0.1,0,1,0.4,0.6,1,0.53
50,6,0.05,0,3,0.4,0.6,1,0.53
200,9,0.1,0,3,0.4,0.6,1,0.53
250,3,0.1,0,5,0.4,0.6,1,0.53
50,6,0.05,0,5,0.8,0.6,1,0.53
200,9,0.01,0,1,0.4,0.8,1,0.53
150,9,0.1,0,1,0.4,0.8,1,0.53
200,9,0.1,0,1,0.4,0.8,1,0.53
250,9,0.1,0,5,0.4,0.8,1,0.53
150,6,0.1,0,1,0.8,0.8,1,0.53
50,6,0.05,0,1,0.4,1,1,0.53
200,6,0.05,0,1,0.4,1,1,0.53
200,3,0.1,0,1,0.4,1,1,0.53
250,3,0.1,0,3,0.4,1,1,0.53
200,6,0.1,0,5,0.4,1,1,0.53
50,9,0.1,0,5,0.4,1,1,0.53
150,9,0.1,0,5,0.4,1,1,0.53
250,9,0.1,0,1,0.8,1,1,0.53
50,9,0.01,0,3,0.8,1,1,0.53
200,6,0.1,0.25,1,0.4,0.6,1,0.53
250,6,0.1,0.25,1,0.4,0.6,1,0.53
50,9,0.01,0.25,3,0.4,0.6,1,0.53
50,9,0.1,0.25,3,0.4,0.6,1,0.53
250,3,0.1,0.25,5,0.4,0.6,1,0.53
200,3,0.1,0.25,3,0.8,0.6,1,0.53
250,3,0.1,0.25,3,0.8,0.6,1,0.53
200,6,0.01,0.25,1,0.4,0.8,1,0.53
250,6,0.01,0.25,1,0.4,0.8,1,0.53
150,9,0.1,0.25,5,0.4,0.8,1,0.53
200,9,0.1,0.25,5,0.4,0.8,1,0.53
200,9,0.1,0.25,1,0.4,1,1,0.53
200,9,0.05,0.25,5,0.4,1,1,0.53
250,9,0.1,0.25,3,0.8,1,1,0.53
200,6,0.05,1,5,0.4,0.6,1,0.53
200,9,0.1,1,5,0.4,0.6,1,0.53
150,6,0.1,1,5,0.8,0.6,1,0.53
250,6,0.05,1,3,0.4,0.8,1,0.53
150,9,0.1,1,3,0.8,0.8,1,0.53
250,9,0.1,1,3,0.8,0.8,1,0.53
250,9,0.1,1,3,0.4,1,1,0.53
150,9,0.05,1,5,0.4,1,1,0.53
50,9,0.01,1,5,0.8,1,1,0.53
50,6,0.1,1,5,0.8,1,1,0.53
200,6,0.1,0,1,0.4,0.6,0.75,0.52
250,9,0.05,0,5,0.4,0.6,0.75,0.52
250,9,0.1,0,5,0.4,0.6,0.75,0.52
250,6,0.1,0,5,0.4,0.8,0.75,0.52
200,6,0.1,0,1,0.8,0.8,0.75,0.52
50,9,0.05,0,3,0.8,0.8,0.75,0.52
50,6,0.01,0,1,0.4,1,0.75,0.52
150,3,0.01,0,3,0.4,1,0.75,0.52
150,6,0.05,0,3,0.4,1,0.75,0.52
200,6,0.05,0,3,0.4,1,0.75,0.52
150,9,0.1,0,3,0.4,1,0.75,0.52
200,9,0.1,0,3,0.4,1,0.75,0.52
250,9,0.1,0,3,0.4,1,0.75,0.52
50,6,0.05,0,3,0.8,1,0.75,0.52
150,9,0.1,0.25,1,0.4,0.6,0.75,0.52
200,9,0.1,0.25,3,0.8,0.6,0.75,0.52
150,9,0.1,0.25,5,0.8,0.6,0.75,0.52
200,9,0.1,0.25,1,0.4,0.8,0.75,0.52
250,9,0.1,0.25,3,0.8,0.8,0.75,0.52
50,6,0.01,0.25,1,0.4,1,0.75,0.52
200,9,0.05,0.25,1,0.4,1,0.75,0.52
150,3,0.01,0.25,3,0.4,1,0.75,0.52
250,9,0.05,0.25,3,0.4,1,0.75,0.52
200,6,0.1,0.25,3,0.4,1,0.75,0.52
250,6,0.1,0.25,3,0.4,1,0.75,0.52
150,9,0.1,0.25,3,0.4,1,0.75,0.52
200,9,0.1,0.25,3,0.4,1,0.75,0.52
250,6,0.1,1,1,0.4,0.6,0.75,0.52
200,9,0.1,1,1,0.4,0.6,0.75,0.52
250,6,0.05,1,3,0.4,0.6,0.75,0.52
150,9,0.01,1,5,0.4,0.6,0.75,0.52
150,6,0.1,1,5,0.4,0.6,0.75,0.52
150,9,0.1,1,3,0.8,0.6,0.75,0.52
250,3,0.1,1,1,0.4,0.8,0.75,0.52
50,9,0.1,1,5,0.8,0.8,0.75,0.52
250,9,0.1,1,5,0.8,0.8,0.75,0.52
50,6,0.01,1,1,0.4,1,0.75,0.52
150,3,0.01,1,3,0.4,1,0.75,0.52
200,6,0.1,1,3,0.4,1,0.75,0.52
50,6,0.05,1,3,0.8,1,0.75,0.52
250,9,0.1,0,1,0.4,0.6,1,0.52
250,9,0.1,0,3,0.4,0.6,1,0.52
250,9,0.1,0,5,0.4,0.6,1,0.52
150,6,0.01,0,1,0.4,0.8,1,0.52
200,9,0.05,0,1,0.4,0.8,1,0.52
200,9,0.1,0,5,0.4,0.8,1,0.52
200,6,0.1,0,1,0.8,0.8,1,0.52
150,3,0.05,0,1,0.4,1,1,0.52
150,3,0.1,0,1,0.4,1,1,0.52
200,9,0.1,0,3,0.4,1,1,0.52
200,9,0.1,0,5,0.4,1,1,0.52
200,9,0.1,0.25,1,0.4,0.6,1,0.52
250,6,0.05,0.25,3,0.4,0.6,1,0.52
150,9,0.1,0.25,3,0.4,0.6,1,0.52
250,6,0.1,0.25,5,0.4,0.6,1,0.52
150,9,0.1,0.25,5,0.4,0.6,1,0.52
50,6,0.1,0.25,1,0.8,0.8,1,0.52
200,6,0.1,0.25,1,0.8,0.8,1,0.52
50,9,0.01,0.25,1,0.4,1,1,0.52
150,3,0.05,0.25,1,0.4,1,1,0.52
150,6,0.05,0.25,1,0.4,1,1,0.52
150,9,0.05,0.25,1,0.4,1,1,0.52
150,3,0.1,0.25,1,0.4,1,1,0.52
150,6,0.1,0.25,1,0.4,1,1,0.52
50,6,0.05,1,3,0.4,0.6,1,0.52
50,9,0.1,1,3,0.4,0.6,1,0.52
50,9,0.05,1,5,0.4,0.6,1,0.52
150,9,0.1,1,5,0.4,0.6,1,0.52
50,6,0.05,1,5,0.8,0.6,1,0.52
150,6,0.01,1,1,0.4,0.8,1,0.52
150,3,0.05,1,1,0.4,1,1,0.52
250,9,0.05,1,1,0.4,1,1,0.52
150,9,0.1,1,3,0.4,1,1,0.52
50,9,0.05,0,3,0.4,0.6,0.75,0.51
250,9,0.05,0,5,0.8,0.6,0.75,0.51
200,9,0.05,0,1,0.8,0.8,0.75,0.51
200,6,0.1,0,1,0.4,1,0.75,0.51
150,3,0.1,0,5,0.4,1,0.75,0.51
50,9,0.1,0.25,1,0.4,0.6,0.75,0.51
50,9,0.1,0.25,3,0.4,0.6,0.75,0.51
150,9,0.1,0.25,1,0.8,0.8,0.75,0.51
50,9,0.05,0.25,3,0.4,1,0.75,0.51
150,3,0.1,0.25,5,0.4,1,0.75,0.51
250,6,0.1,0.25,1,0.8,1,0.75,0.51
200,9,0.1,1,3,0.4,0.6,0.75,0.51
250,9,0.1,1,3,0.4,0.6,0.75,0.51
150,9,0.1,1,3,0.4,0.8,0.75,0.51
250,9,0.1,1,3,0.4,0.8,0.75,0.51
200,6,0.1,1,3,0.8,0.8,0.75,0.51
250,6,0.1,1,3,0.8,0.8,0.75,0.51
150,9,0.1,1,5,0.8,0.8,0.75,0.51
150,6,0.1,1,3,0.4,1,0.75,0.51
150,3,0.1,1,5,0.4,1,0.75,0.51
50,9,0.1,0,3,0.4,0.6,1,0.51
250,3,0.1,0,3,0.8,0.6,1,0.51
200,6,0.1,0,5,0.8,0.8,1,0.51
150,6,0.05,0,1,0.4,1,1,0.51
250,9,0.1,0.25,5,0.4,0.6,1,0.51
150,6,0.01,0.25,1,0.4,0.8,1,0.51
250,6,0.1,0.25,1,0.8,0.8,1,0.51
150,9,0.1,0.25,1,0.4,1,1,0.51
250,6,0.1,1,1,0.4,0.6,1,0.51
250,6,0.1,1,3,0.4,0.6,1,0.51
250,9,0.1,1,3,0.4,0.6,1,0.51
200,3,0.1,1,5,0.4,0.6,1,0.51
250,6,0.1,1,5,0.8,0.6,1,0.51
150,9,0.1,1,1,0.4,1,1,0.51
200,9,0.1,1,1,0.4,1,1,0.51
250,9,0.1,1,1,0.4,1,1,0.51
50,9,0.1,1,3,0.4,1,1,0.51
200,9,0.1,1,3,0.4,1,1,0.51
200,9,0.1,0,3,0.4,0.8,0.75,0.5
250,9,0.1,0,3,0.4,0.8,0.75,0.5
250,9,0.05,0,1,0.8,0.8,0.75,0.5
150,6,0.1,0,1,0.4,1,0.75,0.5
50,9,0.1,0,3,0.4,1,0.75,0.5
150,6,0.1,0,3,0.8,1,0.75,0.5
150,6,0.1,0.25,3,0.4,0.6,0.75,0.5
250,9,0.1,0.25,5,0.8,0.6,0.75,0.5
50,6,0.05,0.25,3,0.8,1,0.75,0.5
200,6,0.1,1,1,0.4,0.6,0.75,0.5
150,9,0.1,1,5,0.8,0.6,0.75,0.5
250,9,0.1,1,5,0.8,0.6,0.75,0.5
200,9,0.1,1,5,0.8,0.8,0.75,0.5
250,6,0.1,1,5,0.4,1,0.75,0.5
50,6,0.1,0,5,0.4,1,1,0.5
250,6,0.05,0.25,1,0.4,0.6,1,0.5
250,9,0.1,0.25,3,0.4,0.6,1,0.5
200,9,0.1,0.25,5,0.4,0.6,1,0.5
50,6,0.1,0.25,5,0.4,1,1,0.5
50,9,0.1,0.25,5,0.4,1,1,0.5
150,6,0.1,1,1,0.4,0.6,1,0.5
200,6,0.1,1,1,0.4,0.6,1,0.5
150,6,0.1,1,5,0.4,0.6,1,0.5
50,6,0.1,1,1,0.8,0.8,1,0.5
200,3,0.1,0,3,0.4,1,0.75,0.49
200,6,0.1,0,3,0.4,1,0.75,0.49
200,3,0.1,0,5,0.4,1,0.75,0.49
200,6,0.1,0.25,3,0.4,0.6,0.75,0.49
150,9,0.05,0.25,3,0.4,1,0.75,0.49
200,9,0.05,0.25,3,0.4,1,0.75,0.49
200,3,0.1,0.25,3,0.4,1,0.75,0.49
200,3,0.1,0.25,5,0.4,1,0.75,0.49
200,9,0.1,1,3,0.4,0.8,0.75,0.49
200,3,0.1,1,5,0.4,1,0.75,0.49
150,6,0.1,1,5,0.4,1,0.75,0.49
200,6,0.1,0,3,0.8,0.6,1,0.49
250,6,0.1,0,3,0.8,0.6,1,0.49
150,6,0.1,0,3,0.4,0.8,1,0.49
250,6,0.1,0,3,0.4,0.8,1,0.49
250,6,0.1,0,5,0.8,0.8,1,0.49
150,6,0.1,0.25,1,0.8,0.8,1,0.49
200,6,0.1,1,5,0.4,0.6,1,0.49
250,9,0.1,0,3,0.4,0.6,0.75,0.48
250,6,0.1,0,1,0.8,0.8,0.75,0.48
250,3,0.1,0.25,3,0.4,1,0.75,0.48
250,6,0.1,1,3,0.4,1,0.75,0.48
150,6,0.1,0,5,0.8,0.8,1,0.48
200,9,0.1,0.25,3,0.4,0.6,1,0.47
250,6,0.1,0.25,1,0.4,1,1,0.47
250,6,0.1,1,5,0.4,0.6,1,0.47
200,6,0.1,0.25,1,0.4,1,1,0.46
250,9,0.1,0.25,3,0.4,1,0.75,0.45
